id;object_id;uuid;tittel;betegnelse;datering;fra_aar;til_aar;hundreaar;produksjonsstad;produsent;materialar;material_kommentar;teknikk;dekorteknikk;maal;hoegde_cm;breidde_cm;djupn_cm;setehoegde_cm;emneord;klassifikasjon;stilperiode;erverving;beskriving;bilde_url;bilde_tal;digitaltmuseum_url;nasjonalmuseet_url;glb_url;lokal_bilde
133;OK-13680;4c3636f9-eb0a-43d5-947c-a34568fd7252;Armstol;"Armstol; Armstol";Ca. 1700;1700;1700;1800-talet;Norge, Norge;;Bjørk;Bjørk, skåret, dreid, polert og beiset, stoppet sete og rygg trukket med fløyelsstoff, naglet;"Beising; Fernissering; Treskjæring; Dreiing";;H 118,7 x B 78 x D 71 cm;118.7;78.0;71.0;;Møbel;"352.1 (Sittemøbler); 322 (Trearbeid); 322.4 (Møbelfagene)";;Testamentarisk gave, innkommet 1954;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2001.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2001.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-13680%2004.tif/full/4000,/0/default.jpg";10;https://digitaltmuseum.org/0210615056146;https://www.nasjonalmuseet.no/samlingen/objekt/OK-13680;;bilete/OK-13680.jpg
9;OK-18399;6fd2ba60-e734-47cc-af9d-ed372e188cb1;Stol;Stol;Ca. 1700;1700;1700;1800-talet;Norge, Norge;;"Bøk; Furu; Messing";Skåret og dreiet bøk, dels gjennombrutt dekor, stoppet sete trukket med fløyel;"Beising; Fernissering; Polstring; Dreiing; Relieffskjæring; Gjennombrutt utskjæring";;H 137 x B 53 x D 53 cm;137.0;53.0;53.0;;Møbel;"352.1 (Sittemøbler); 531.41 (Treskjæring)";;Innkommet før 2009;;https://ms01.nasjonalmuseet.no/iiif/tif/32588.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615733386;https://www.nasjonalmuseet.no/samlingen/objekt/OK-18399;;bilete/OK-18399.jpg
91;OK-18471;789da29f-fc2f-41b5-b79e-5e7e3f3dc312;Møblement;"Møblement; To stoler";Mellom 1700 og 1740;1700;1740;1800-talet;Norge, Norge;Ukjent;"Bøk; Skinn/lær/pergament";Utskåret tre og skinn;"Polstring; Tapping; innfelling, trenagler; Relieffskjæring; Gjennombrutt utskjæring; Dreiing; Fernissering";;se underposter;;;;;"Møbel; Kunstindustri";"322 (Trearbeid); 352.1 (Sittemøbler); 531.41 (Treskjæring); 531.46 (Møbelkunst)";;Tidligere innkommet;;"https://ms01.nasjonalmuseet.no/iiif/tif/131137.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/131138.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615058950;https://www.nasjonalmuseet.no/samlingen/objekt/OK-18471;;bilete/OK-18471.jpg
102;OK-18471A;35685a52-7bf2-46a4-8d24-cd6ae4bd9031;Stol;Stol;Mellom 1700 og 1740;1700;1740;1800-talet;Norge, Norge;Ukjent;"Bøk; Skinn/lær/pergament";Utskåret tre og skinn;"Polstring; Tapping; innfelling, trenagler; Gjennombrutt utskjæring; Relieffskjæring; Dreiing; Fernissering; Profilering";;H 117,8 x B x 49 x D 49,5 cm ;117.8;;49.5;;"Møbel; Kunstindustri";"322 (Trearbeid); 352.1 (Sittemøbler); 531.41 (Treskjæring); 531.46 (Møbelkunst)";;Tidligere innkommet;;"https://ms01.nasjonalmuseet.no/iiif/tif/101878.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/101877.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615059762;https://www.nasjonalmuseet.no/samlingen/objekt/OK-18471A;;bilete/OK-18471A.jpg
103;OK-18471B;5e4c516e-6d62-4688-9d8c-299ab2b8bed6;Stol;Stol;Mellom 1700 og 1740;1700;1740;1800-talet;Norge, Norge;Ukjent;"Bøk; Skinn/lær/pergament";Utskåret tre og skinn;"Polstring; Tapping; innfelling, trenagler; Relieffskjæring; Gjennombrutt utskjæring; Dreiing; Fernissering";;H 117, 5 x B 49,5 x D 50 cm;117.0;49.5;50.0;;"Møbel; Kunstindustri";"322 (Trearbeid); 352.1 (Sittemøbler); 531.41 (Treskjæring); 531.46 (Møbelkunst)";;Tidligere innkommet;;"https://ms01.nasjonalmuseet.no/iiif/tif/101880.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/101879.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615059766;https://www.nasjonalmuseet.no/samlingen/objekt/OK-18471B;;bilete/OK-18471B.jpg
44;OK-11435;5f8c898c-2c54-40f0-8abc-5daa4d318ee2;Armstol;Armstol;Ca. 1730;1725;1735;1800-talet;Norge, Norge;Uidentifisert kunstner;"Bøk; Messing; Tekstil, fløyel";Rødmalt armstol i bøk, med forgylte utskjæringer på rygg og toppstykke, armlenestøtter, og ben. Sete trukket i fløyel.;"Bemaling; Forgylling; Polstring; Tapping; Plugging; Relieffskjæring; Figurskjæring";;H 102 x B 68,5 x D 69 cm;102.0;68.5;69.0;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 322.41 (Møbelsnekring); 531.46 (Møbelkunst)";;Gave 1944;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-11435.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-11435.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615053860;https://www.nasjonalmuseet.no/samlingen/objekt/OK-11435;;bilete/OK-11435.jpg
49;OK-08607A;89090783-a8e1-494b-815e-d52e737f3efd;Stol;Stol;Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;Uidentifisert kunstner;"Bjørk; Furu; Ull; Bomull";Beiset bjørk med skåret dekor, stoltrekk av bomullspiqué håndbrodert med ulltråd ;"Beising; Tapping; Plugging; Polstring; Fernissering; Brodering; Treskjæring; Relieffskjæring";;H 106,5 x B 52 x D 48 cm;106.5;52.0;48.0;;Møbel;352.1 (Sittemøbler);;Gave 1912;;"https://ms01.nasjonalmuseet.no/iiif/tif/93138.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/93137.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615053940;https://www.nasjonalmuseet.no/samlingen/objekt/OK-08607A;;bilete/OK-08607A.jpg
5;OK-08607B;2f5c5497-e49f-4c16-bc10-8a7e07958aa0;Stol;"Stol; Stol med løst sete";Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;Uidentifisert kunstner;"Bjørk; Furu; Bomull; Ull";Beiset bjørk med skåret dekor, stoltrekk av bomullspiqué håndbrodert med ulltråd ;"Beising; Treskjæring; Polstring; Brodering; Tapping; Plugging; Relieffskjæring; Fernissering";;H 105,5 x B 52 x D 48 cm;105.5;52.0;48.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Gave 1912;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-08607B.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/07427.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-08607B.tif/full/4000,/0/default.jpg";3;https://digitaltmuseum.org/0210615055862;https://www.nasjonalmuseet.no/samlingen/objekt/OK-08607B;;bilete/OK-08607B.jpg
181;OK-09695;ea0ceacd-6322-4555-b153-763cc5f28603;Armstol;"Armstol; Stol med løs setepute";Mellom 1730 og 1760;1730;1760;1800-talet;Norge, Norge;;"Bøk; Tekstil, plysj";Beiset og fernissert bøk med utskjæringer. Sete trukket i plysj.;"Beising; Tapping; Plugging; Polstring; Grading; Fernissering; Relieffskjæring";;H 100 x B 69 x D 56 cm;100.0;69.0;56.0;;Møbel;352.1 (Sittemøbler);;"Testamentarisk gave, innkommet 1923";;https://ms01.nasjonalmuseet.no/iiif/tif/37744.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615055302;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09695;;bilete/OK-09695.jpg
118;OK-09696;0b4b3da1-c069-4849-90d5-e88f9d1450eb;Møblement;"Møblement; To stoler";Midten av 1700-tallet;1730;1760;1800-talet;Norge, Norge;Uidentifisert produsent;"Bøk; Tekstil";Beiset bøk med skåret dekor og trekk i brodert ullpique;Beising;;H 102,5 x B 51 x D 37,5 cm (stol A), H 104 x B 51 x D 36,5 cm (stol B);102.5;51.0;37.5;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 322.4 (Møbelfagene); 322 (Trearbeid)";;Gave 1923;;"https://ms01.nasjonalmuseet.no/iiif/tif/157946.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/07177.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615054332;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09696;;bilete/OK-09696.jpg
183;OK-09696A;6a996a08-3836-4846-b0be-3c4e5fc7c2c4;Stol;"Stol; Stol med løst sete";Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;Uidentifisert produsent;"Bøk; Tekstil; Furu";Beiset bøk med skåret dekor og trekk i brodert ullpique;"Beising; Relieffskjæring; Treskjæring; Tapping; Polstring; Brodering";;H 102,5 x B 51 x D 37,5 cm;102.5;51.0;37.5;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 322.41 (Møbelsnekring)";;Gave1923;;https://ms01.nasjonalmuseet.no/iiif/tif/157947.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615057412;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09696A;;bilete/OK-09696A.jpg
131;OK-09696A-1;ea6e036e-3982-4244-926e-f78c4a0f1686;Stolramme;Stolramme;Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;Uidentifisert produsent;Bøk;Beiset bøk med skåret dekor;"Tapping; Relieffskjæring; Treskjæring; Beising";;H 102,5 x B 51 x D 37,5 cm;102.5;51.0;37.5;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 322.41 (Møbelsnekring)";;Gave 1923;;https://ms01.nasjonalmuseet.no/iiif/tif/157948.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615056094;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09696A-1;;bilete/OK-09696A-1.jpg
38;OK-09696A-2;37a438ea-94cc-4264-bf78-1788ea605eeb;Stolsete;Stolsete;Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;Uidentifisert kunstner;"Tekstil; Furu; Bøk";Polstret tre med brodert trekk;"Tapping; Polstring; Brodering";;H 7 x B 47 x D 37,5 cm;7.0;47.0;37.5;;Møbel;"352.1 (Sittemøbler); 531.23 (Broderi)";;Gave 1923;;https://ms01.nasjonalmuseet.no/iiif/tif/157950.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615052820;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09696A-2;;bilete/OK-09696A-2.jpg
184;OK-09696B;9010b4ac-3fe7-4503-8a34-63a469afa91f;Stol;"Stol; Stol med løst sete";Midten av 1700-tallet;1730;1760;1800-talet;Norge, Norge;Uidentifisert produsent;"Bøk; Ull";Beiset bøk med skåret dekor og trekk i brodert ullpique;"Beising; Polstring; Relieffskjæring; Treskjæring; Brodering";;H 104 x B 51 x D 36,5 cm ;104.0;51.0;36.5;;"Møbel; Kunstindustri";"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Gave1923;;https://ms01.nasjonalmuseet.no/iiif/tif/07177.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615054018;https://www.nasjonalmuseet.no/samlingen/objekt/OK-09696B;;bilete/OK-09696B.jpg
125;OK-17046;f6d24370-6fd8-4aa8-89ab-fbdf373e2a54;Stol;"Stol; Stol og sete";Midten av 1700-tallet;1730;1769;1800-talet;Norge, Norge;;"Bjørk; Bomull";Beiset og fernissert bjørk med skåret dekor og brodert bomullstrekk.;"Beising; Fernissering; Relieffskjæring; Treskjæring; Polstring; Brodering";;H 104,5 cm x B 51 x D 48 cm;104.5;51.0;48.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Ervervet 1964;;https://ms01.nasjonalmuseet.no/iiif/tif/07462.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615060306;https://www.nasjonalmuseet.no/samlingen/objekt/OK-17046;;bilete/OK-17046.jpg
60;OK-05544;6b1eb6b0-5011-47bc-863a-bf4cf7e4fc76;Armstol;Armstol;Siste halvdel av 1700-tallet;1750;1799;1800-talet;Norge, Norge;;"Bjørk; Silke";Skåret bjørk, krittgrundert og forgylt, polstret sete og rygg trukket med silkefløyel med skåret mønster;"Forgylling; Lavt relieff; Polstring; Krittgrundering";;H 88,5 x B 61 x D 53 cm;88.5;61.0;53.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Kjøpt 1897;;"https://ms01.nasjonalmuseet.no/iiif/tif/07378.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/07379.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615052894;https://www.nasjonalmuseet.no/samlingen/objekt/OK-05544;;bilete/OK-05544.jpg
24;OK-06616;d3add2e7-615b-4c59-b593-4968669812d6;Stol;"Stol; Stolramme med løst sete";Siste halvdel av 1700-tallet;1750;1799;1800-talet;Norge, Norge;Uidentifisert kunstner;"Bøk; Hestetagl; Furu; Vegetabilske fibre";Beiset bøk og furu med hestehårstrekk;"Polstring; Tapping; Grading; Dreiing; Profilering; Lakkering; Beising; Kannelyre; Ornamentskjæring";;H 95 x B 55 x D 51 cm;95.0;55.0;51.0;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 322.41 (Møbelsnekring); 531.46 (Møbelkunst)";;Kjøpt 1902;;https://ms01.nasjonalmuseet.no/iiif/tif/93136.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615050852;https://www.nasjonalmuseet.no/samlingen/objekt/OK-06616;;bilete/OK-06616.jpg
3;OK-10859B;06b5ddb4-e097-4782-a572-1f8671417ee0;Stol;Stol;1750-1799;1750;1800;1800-talet;Norge, Norge;;;Skåret bøk, stoppet sete og rygg trukket med silkedamask;"Forgylling; Polstring; Treskjæring; Profilering; Forgylling";;H 85 cm x B 63 cm x D 55 cm;85.0;63.0;55.0;;Møbel;352.1 (Sittemøbler);;Testamentarisk gave, innkommet 1937;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-10859B%2020241023.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-10859B%2020241023%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-10859B%2020241023%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-10859B%2020241023%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-10859B%2020241023%2005.tif/full/4000,/0/default.jpg";5;https://digitaltmuseum.org/0210615045266;https://www.nasjonalmuseet.no/samlingen/objekt/OK-10859B;;bilete/OK-10859B.jpg
119;OK-10860;4ed1a81e-cefe-49d7-8a50-89369a98e706;Armstol;Armstol;Siste halvdel av 1700-tallet;1750;1799;1800-talet;Norge, Norge;;"Bøk; Plysj; Ull; Messing; Tekstil";Beiset og fernissert bøk, ull i petit point;"Beising; Relieffskjæring; Figurskjæring; Profilering; Fernissering; Polstring; Tapping; innfelling, trenagler; Spikring; Veving; Petit point";;H 93,5 x B 59 x D 53 cm;93.5;59.0;53.0;;Møbel;"352.1 (Sittemøbler); 322.4 (Møbelfagene); 286.8 (Søm og broderi)";;Testamentarisk gave, innkommet 1937;;https://ms01.nasjonalmuseet.no/iiif/tif/94797.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615054384;https://www.nasjonalmuseet.no/samlingen/objekt/OK-10860;;bilete/OK-10860.jpg
185;OK-11579;3553a656-c84b-48ed-9963-6ee4af66cd03;Stol;Stol;Ca. 1750;1750;1750;1800-talet;Norge, Norge;;"Bjørk; Lær";Beiset bjørk med skåret og dreid dekor og gyllenlærstrekk.;"Beising; Gyllenlærfremstilling; Polstring; Relieffskjæring; Treskjæring; Dreiing";;H 103 x B 46,5 x D 35 cm;103.0;46.5;35.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Testamentarisk gave, innkommet 1946;;https://ms01.nasjonalmuseet.no/iiif/tif/07191.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615056874;https://www.nasjonalmuseet.no/samlingen/objekt/OK-11579;;bilete/OK-11579.jpg
127;OK-1966-0125;81443c78-e623-4781-92c6-40e3e632ecbe;Krakk;"Krakk; Understell til jernovn; Pianokrakk; Ovnsdeler";1750-1790;1750;1790;1800-talet;Norge, Norge;Ukjent;"Eik; Furu; Tekstil, plysj";Beiset og fernissert eik med skåret dekor, plysjtrekk.;"Beising; Fernissering; Treskjæring; Gjennombrutt utskjæring; Polstring";;H 46 x L 80 x D 48 cm;46.0;;48.0;;Møbel;352.1 (Sittemøbler);;Testamentarisk gave, innkommet 1966;;https://ms01.nasjonalmuseet.no/iiif/tif/07688.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615062092;https://www.nasjonalmuseet.no/samlingen/objekt/OK-1966-0125;;bilete/OK-1966-0125.jpg
112;OK-1986-0074;89e0288d-000b-4f23-b6c7-e5115a402a7d;Armstol;"Armstol; Rokokkostol i bøk";1750-tallet;1750;1759;1800-talet;Norge, Trøndelag;Ukjent;"Bøk; Metall; Silke";Armstol i bøk med avrundede ledd, gjennombrutt ryggstykke og relieffskjæringer, sekundært trukket med mønsterskåret fløyel;"Tapping; Plugging; Polstring; Relieffskjæring; Beising; Fernissering; Skåret fløyel";;H 100 x B 60 x D 54 cm;100.0;60.0;54.0;;Møbel;"322 (Trearbeid); 322.48 (Møbeldesign); 352.1 (Sittemøbler); 353 (Innredning og interiørdekorasjon)";;Kjøpt 1986;;https://ms01.nasjonalmuseet.no/iiif/tif/38131.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615063084;https://www.nasjonalmuseet.no/samlingen/objekt/OK-1986-0074;;bilete/OK-1986-0074.jpg
171;OK-07282;54c66774-356d-4953-9ab4-0d045db8bc96;Stol;Stol;Slutten av 1700-tallet;1770;1799;1800-talet;Norge, Norge;;"Bjørk; Alm; Hestetagl; Gran";Beiset bjørk og alm med skåret dekor, hestehårstrekk.;"Beising; Polstring; Profilering; Ornamentskjæring; Gjennombrutt utskjæring; Relieffskjæring; Innfelling; Fernissering";;H 90 x B 47,5 x D 38 cm;90.0;47.5;38.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Kjøpt 1912;;https://ms01.nasjonalmuseet.no/iiif/tif/07160.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615053718;https://www.nasjonalmuseet.no/samlingen/objekt/OK-07282;;bilete/OK-07282.jpg
176;OK-07283;6a161750-796a-4535-bee4-a2493f2ac346;Stol;Stol;Slutten av 1700-tallet;1770;1799;1800-talet;Norge, Norge;;"Bøk; Hestetagl";Beiset og fernissert bøk med skåret dekor, polstret sete med hestehårstrekk;"Beising; Fernissering; Polstring; Profilering; Relieffskjæring; Gjennombrutt utskjæring; Tapping";;H 98 x B 51 x D 40 cm;98.0;51.0;40.0;;Møbel;"322.48 (Møbeldesign); 352.1 (Sittemøbler)";;Kjøpt 1912;;https://ms01.nasjonalmuseet.no/iiif/tif/07262.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615051578;https://www.nasjonalmuseet.no/samlingen/objekt/OK-07283;;bilete/OK-07283.jpg
135;OK-10263A;25fafa01-2d66-4b09-a81f-9af2253946e1;Lenestol;"Lenestol; Lenestol med løst sete og rygg; Wøyen-stolen";Ca. 1780;1775;1785;1800-talet;Norge, Norge;Uidentifisert kunstner;"Or; Ull; Lin; Silke";Forgylt og fernissert or med skåret dekor, ull- og silkebroderi i gros- og petit point;"Forgylling; Fernissering; Polstring; Treskjæring; Tapping";;H 93 x B 63 x D 47,5 cm;93.0;63.0;47.5;;Møbel;"352.1 (Sittemøbler); 286.8 (Søm og broderi); 322.4 (Møbelfagene)";;Gave 1929;;https://ms01.nasjonalmuseet.no/iiif/tif/07566.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615056174;https://www.nasjonalmuseet.no/samlingen/objekt/OK-10263A;;bilete/OK-10263A.jpg
18;OK-10263B;c1c1ca4c-b77d-4c91-a261-cc00e35990cf;Lenestol;"Lenestol; Wøyen-stolen";Mellom 1775 og 1785;1775;1785;1800-talet;Norge, Norge;Uidentifisert kunstner;"Or; Jern; Ull; Silke; Lin";Forgylt og fernissert or med skåret dekor, ull- og silkebroderi i gros- og petit point;"Forgylling; Polstring; Tapping; Treskjæring; Plugging; Fernissering; Petit point; Brodering";;H 93,5 x B 71 x D 59 cm;93.5;71.0;59.0;;Møbel;"352.1 (Sittemøbler); 286.8 (Søm og broderi); 322.4 (Møbelfagene)";;"Gave 1929";;https://ms01.nasjonalmuseet.no/iiif/tif/36785.tif/full/4000,/0/default.jpg;1;https://digitaltmuseum.org/0210615054802;https://www.nasjonalmuseet.no/samlingen/objekt/OK-10263B;;bilete/OK-10263B.jpg
105;OK-1966-0114;65d23581-24a7-4cbc-b2b9-f619d6b3f969;Stol;Stol;1775-1799;1775;1799;1800-talet;Norge, Norge;;"Bøk; Tekstil, fløyel";Dreid og skåret bøk, polstret sete trukket med ullstoff;"Profilering; Treskjæring; Polstring; Bemaling";;H 99 x B 49 x D 54 cm;99.0;49.0;54.0;;Møbel;"352.1 (Sittemøbler); 322.48 (Møbeldesign)";;Testamentarisk gave, innkommet 1966;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/82857.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2005.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2006.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2005.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0114%2020240516%2006.tif/full/4000,/0/default.jpg";13;https://digitaltmuseum.org/0210615060574;https://www.nasjonalmuseet.no/samlingen/objekt/OK-1966-0114;;bilete/OK-1966-0114.jpg
128;OK-1966-0115C;8cf3e133-1e93-4a99-af62-07312ce85cac;Armstol;"Armstol; Armstol med løst sete";Slutten av 1700-tallet;1775;1799;1800-talet;Norge, Norge;Ukjent;"Bøk; Furu; Tekstil";Malt armstol i bøk med relieffskjæring og profilerte kanter, og stoppet sete.;"Tapping; Polstring; Bemaling; Profilering; Treskjæring";;H 93 x B 61,5 x D 61,5 cm;93.0;61.5;61.5;;Møbel;352.1 (Sittemøbler);;Testamentarisk gave, innkommet 1966;;"https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/36727.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2005.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2006.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2007.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2002.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2003.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2004.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2005.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2006.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/OK-1966-0115C%2020240516%2007.tif/full/4000,/0/default.jpg";15;https://digitaltmuseum.org/0210615062164;https://www.nasjonalmuseet.no/samlingen/objekt/OK-1966-0115C;;bilete/OK-1966-0115C.jpg
122;OK-10263;d801865c-83f8-4895-a294-5c52cf761962;Møblement;"Møblement; To stoler; Wøyen-stolen";Ca. 1780;1780;1780;1800-talet;Norge, Norge;Uidentifisert kunstner;"Or; Lin; Ull; Silke";Forgylt og fernissert or med skåret dekor, ull- og silkebroderi i gros- og petit point;"Forgylling; Fernissering";;Se underposter;;;;;"Møbel; Kunstindustri";"352.1 (Sittemøbler); 286.8 (Søm og broderi); 322.4 (Møbelfagene)";;Gave 1929;;"https://ms01.nasjonalmuseet.no/iiif/tif/36785.tif/full/4000,/0/default.jpg; https://ms01.nasjonalmuseet.no/iiif/tif/07566.tif/full/4000,/0/default.jpg";2;https://digitaltmuseum.org/0210615056102;https://www.nasjonalmuseet.no/samlingen/objekt/OK-10263;;bilete/OK-10263.jpg
